generation,tempsmin,tempsmax,tempsmoy
222,226.99033190007322,334.404190500034,283.7733851916855
223,194.80484240013175,320.034380099969,290.75670195828815
224,200.1507582999766,325.1643503999803,275.41245849995175
225,217.19200120004825,344.8550944000017,291.9859509833429
226,196.7626003001351,287.73631560010836,257.3722717416822
227,199.79840860003605,289.0288350000046,252.32670038331221
228,206.20617350004613,320.62735269987024,275.74406995831913
229,225.07135999994352,332.23952909978107,289.9461774666561
230,197.79846430011094,342.10731130000204,284.0146980583668
231,218.3933079999406,352.15251509984955,280.86848721664865
