generation,tempsmin,tempsmax,tempsmoy
83,66.02072529995348,85.30664950003847,80.21613107499434
84,73.84689459996298,85.5930341000203,81.56932731665438
85,73.81069620000198,86.29651709995233,81.089436758329
86,73.5359190000454,87.4638813000638,81.38366796667106
87,73.00830870005302,93.65289519994985,82.18412495834248
88,75.65634970006067,86.22241749998648,82.7912515666685
89,74.4449785000179,90.897867300082,84.69624420834589
90,78.0405921000056,91.2540632999735,84.51189296664477
91,79.29009129991755,89.49318350001704,84.99324545834679
92,75.68655440001749,90.67741859995294,86.0869449833214
93,78.4470813999651,89.94413830002304,85.31590929999948
94,77.62213400006294,90.99016459996346,85.62343612499535
95,76.57341870001983,88.22169260005467,85.5597308666717
96,80.77142160001677,89.79968900000677,85.65775054168382
97,78.88833149999846,89.89737899997272,85.30364090000512
98,79.13029759994242,89.03065909992438,84.76689579167093
99,74.2041806000052,90.91622010001447,82.42654017500656
100,72.5927763999207,86.94169610005338,82.16816708332044
101,77.48502639995422,90.41296979994513,84.6466799749857
102,75.29143310000654,90.99269089999143,85.42274968333852
103,72.64312540006358,94.44526509998832,84.04864887500298
104,78.39014039991889,92.47949230007362,87.14410992499324
105,75.19232489995193,94.72304569999687,85.45744474165258
106,69.43245449999813,82.5150125999935,77.03548476667493
107,72.21792239998467,87.38468220003415,79.9806718499846
108,73.4279468000168,93.44906930008437,82.23845685002743
109,71.44249700009823,92.16713119996712,85.53238613333087
110,77.10135409992654,94.59092360001523,87.58767460000429
111,76.5253094000509,95.69898510002531,89.64192882499385
112,83.99001920002047,95.93852680001874,91.44752470833676
113,78.96132859995123,94.87628389999736,86.86598279166112
114,81.4868232998997,101.73816750000697,90.16959497498465
115,82.11541309999302,94.76804740005173,88.72603480833156
116,76.66780900000595,93.91072289994918,88.64235986665396
117,87.84236410004087,98.29764419991989,93.51232712500496
118,89.89988769998308,99.00367610005196,95.05349971667358
119,86.14718920004088,99.54764320002869,93.94992526668163
120,87.02076189999934,102.12067849992309,94.33223009998135
121,89.92105440003797,103.92689550004434,98.26934069169026
122,89.36537739995401,104.16009849996772,98.7267084166524
123,91.24639300000854,105.59153949993197,98.9488573000029
124,89.58540430001449,104.77341559994966,100.34657834999962
125,93.66099519992713,105.57246000005398,99.666905891645
126,92.93942690000404,106.18171210004948,101.77639250835637
127,89.89244840003084,109.64454040001146,103.16449783334004
128,91.63781099999323,111.67417210002895,104.36166550832179
129,91.40560129994992,112.60884470003657,104.43097697502041
130,100.52252820006106,113.98149580007885,108.02502460834997
131,102.2201676000841,112.46748220000882,109.39369548332373
132,99.6685355999507,115.93716660002246,109.51653195832235
133,103.90848009998444,119.60047619999386,111.11289865001648
134,103.15435009996872,117.14921669999603,113.29693014999309
135,98.07034049998038,121.03971100004856,115.14308879998862
136,108.34376880002674,124.05072129995096,118.03846765000101
137,108.64682759996504,124.17969599994831,117.91685837497546
138,110.04003909998573,123.2867165999487,117.87633335831924
139,115.01808040007018,121.70052129996475,118.58431996667059
140,111.37625670002308,125.88703449990135,119.49914634165664
141,108.86054410005454,124.765897699981,119.42258384167023
142,107.97752640000544,124.38222570007201,119.77281324166688
143,113.73653890006244,131.20487689995207,122.69227959166165
144,108.41680830006953,129.82507779996376,120.62823990834295
145,110.41833250003401,127.78582380001899,119.16577214168501
146,107.992639199947,128.4075571000576,119.13248511665734
147,118.87555400002748,132.5331175000174,125.85600518332406
148,122.53622959996574,130.66072360007092,126.89858269999968
149,119.75680199998897,135.69884530000854,128.08955716666728
150,119.12862169998698,135.2081319000572,127.44756610836096
151,115.32970550004393,130.6442887999583,123.36652947500504
152,118.92448739998508,136.57737169996835,128.44270137498583
153,119.80250460002571,134.90483180002775,127.26214210000278
154,115.50044069997966,137.9083762000082,128.3917380583298
155,120.50129410007503,134.75411030009855,129.3485905083556
156,118.45889470004477,133.98967460007407,127.77326744168143
157,119.02366149995942,137.85227519995533,132.39600436666902
158,125.35429599997588,137.9933994000312,132.3518819999978
159,127.04532219993416,141.1384750000434,134.70903575833654
160,126.72898380004335,141.0115805999376,135.1740884083168
161,124.80741600005422,140.72305799997412,134.1315018166691
162,127.05144499999005,138.49831559997983,133.63959634165317
163,124.89953159994911,138.75283640006091,133.84709603331672
164,126.13025020004716,142.5562110999599,136.02491775000817
165,124.90987239999231,140.8444571000291,134.49589132502055
166,119.49894319998566,138.3788438999327,132.05705521666096
167,123.56291670002975,142.8692379000131,134.76780870832349
168,120.94875580002554,140.7331669999985,133.85863797497586
169,128.27310109999962,143.7848803999368,135.3369527333222
170,129.33751630003098,142.73779160005506,138.2186074666582
171,134.00420840003062,151.4797939999262,143.06646210833182
172,129.975242500077,148.99988049990498,140.2233273833505
173,134.36753709998447,148.65312889998313,142.95031466663931
174,128.84840120002627,152.1726621000562,141.80717240833715
175,130.9623465000186,154.65315929998178,146.25956343333624
176,132.216608799994,151.59363370004576,142.14497662499585
177,135.74879049998708,151.30174850008916,143.81449143333398
178,128.98494490003213,152.2200220999075,142.66546599998642
179,130.66859110002406,152.40952300000936,144.77762304167845
180,137.8126776999561,155.21326269989368,147.4980952500094
181,137.22731190000195,154.45146870007738,147.4578144166735
182,138.9526078000199,158.24249239999335,150.50623228334007
183,142.2207312999526,154.56278160004877,151.76148989165085
184,140.32303189998493,161.06972249993123,151.77308579165643
185,139.39106679998804,158.6127986999927,151.64812322500316
186,143.7547840999905,161.8952411999926,153.2943441333288
187,136.07576510007493,162.30436729989015,151.7426865833501
188,143.53360349999275,160.54404629999772,154.27169235001202
189,144.55760709999595,159.2706077999901,153.6551294583284
190,139.84253799996804,162.09251600003336,152.3304305333295
191,142.1244183999952,171.24313399998937,158.144054666666
192,139.45029439998325,169.23205900005996,156.97593473334564
